shop_id,offer_count,rating
2271,2273,3
2272,403,4
2273,41597,5
2274,6834,5
2275,27975,5
2276,5846,3
2277,31317,5
2278,127,3
2279,1839,4
2280,2138,4
2281,2116,4
2282,641,4
2283,89739,4
2284,41519,5
2285,41525,5
2286,41525,5
2287,12040,4
2288,164,4
2289,25576,5
2290,31130,5
2291,1849,5
2292,16930,2
2293,41532,5
2294,271,5
2296,158,4
2297,1143,4
2298,16950,4
2299,6426,4
2300,44062,4
2301,1113,4
2302,41533,5
2303,537,4
2304,23,4
2305,4017,4
2306,2564,4
2307,1452,4
2309,3,4
2311,12307,2
2313,2429,4
2314,684,2
2315,1549,4
2320,82,4
2321,677,5
2322,2600,5
2324,388,5
2325,41526,5
2326,983,4
2327,3510,4
2328,17289,4
2331,890,4
2332,29340,5
2333,201,1
2334,455,4
2336,32125,4
2337,2,4
2338,748,4
2339,665,5
2340,1186,4
2341,4672,5
2342,200,4
2343,121,4
2344,4017,5
2345,443,3
2346,1026,5
2347,2656,4
2348,2032,4
2349,3202,4
2350,37,4
2351,827,4
2352,44792,4
2353,29956,5
2354,633,5
2355,2337,4
2356,343,4
2357,27091,5
2358,1240,5
2360,1946,4
2361,6440,5
2362,254,4
2364,2419,4
2365,478,4
2366,4862,4
2367,889,4
2368,513,3
2369,2241,4
2371,2000,5
2372,10,4
2374,1217,5
2375,10486,4
2376,1429,5
2377,2706,4
2378,439,5
2379,8,4
2380,230,5
2381,1,4
2382,2946,4
2383,16189,5
2384,997,4
2385,11,4
2386,999,4
2387,183,4
2388,4645,4
2390,49365,5
2391,16519,5
2392,105,4
2393,2583,4
2394,4392,4
2395,136,4
2397,2198,5
2398,1643,3
2399,1049,5
2400,66,5
2401,2483,3
2402,5052,4
2403,41529,5
2404,30362,5
2405,3368,4
2407,2519,4
2408,1,4
2409,27387,5
2410,40,4
2411,573,5
2412,8888,3
2413,697,4
2415,3009,4
2416,16282,5
2417,33100,5
2418,1023,5
2419,587,3
2420,190,5
2421,487,5
2422,853,4
2423,1,4
2424,43,4
2425,193,4
2426,26770,5
2427,668,4
2428,1969,5
2430,17082,5
2431,198,4
2432,3880,5
2433,679,4
2434,8716,4
2435,2127,4
2436,1662,4
2437,75,5
2438,30,4
2439,74,4
2441,4408,3
2442,406,5
2443,84,4
2444,22903,4
2445,1551,4
2446,10629,4
2447,162,5
2448,4655,5
2449,435,4
2450,4427,5
2451,238,5
2452,236,4
2453,41633,5
2454,501,4
2455,880,4
2456,16184,5
2457,3158,4
2458,3199,5
2459,391,4
2461,4347,3
2462,466,2
2463,951,4
2464,864,4
2466,16783,5
2468,2059,2
2469,11,5
2470,853,4
2471,6292,3
2472,463,5
2473,180,4
2476,662,1
2478,485,4
2479,2307,4
2480,445,4
2481,4827,2
2482,891,5
2483,207,4
2485,3072,5
2486,451,5
2487,1078,4
2488,341,5
2489,4,4
2490,11315,5
2491,17,5
2492,244,5
2493,1073,5
2494,3207,4
2495,74,4
2496,20976,4
2497,3105,4
2498,284,4
2499,1142,5
2500,23620,4
2501,691,4
2503,3311,4
2504,597,3
2505,1223,5
2508,3495,4
2509,2964,4
2510,79,4
2512,137,5
2513,109,4
2514,1525,4
2515,578,4
2516,320,4
2517,1331,4
2518,10782,4
2519,198,4
2520,470,4
2521,3383,3
2522,1609,4
2523,2637,4
2524,543,4
2525,1971,4
2526,9823,4
2528,142,4
2529,108,5
2531,953,4
2532,78,2
2533,989,4
2534,90,3
2536,2217,4
2537,2986,4
2538,1980,2
2539,71,4
2540,5411,4
2541,21622,4
2542,234,2
2543,469,4
2544,964,4
2545,31834,3
2546,421,2
2547,13,4
2549,528,4
2550,18,4
2551,5773,4
2552,5932,4
2553,5985,2
2554,966,4
2555,6703,3
2556,1551,4
2557,15756,5
2558,862,4
2560,239,4
2561,193,3
2562,92,3
2563,968,3
2564,363,3
2565,46,4
2566,28597,4
2567,1831,5
2569,1831,3
2570,16146,5
2571,104059,5
2572,61,4
2573,1742,4
2574,120,3
2575,160,5
2576,874,4
2577,556,5
2578,874,4
2579,50854,5
2581,129,5
2582,1894,4
2583,4118,5
2584,845,5
2585,11183,3
2586,2816,5
2587,4,4
2588,1432,3
2590,1195,4
2592,4746,5
2593,365,4
2594,65536,5
2596,10039,5
2597,27885,4
2598,2462,5
2599,16625,5
2600,434,4
2601,1574,4
2602,935,4
2604,1097,5
2605,1148,4
2606,4752,4
2609,10,4
2611,582,4
2612,1134,4
2613,318,4
2614,5186,5
2615,6,4
2617,80,4
2618,21187,3
2620,4,4
2621,1349,4
2622,381,4
2623,235,4
2624,737,2
2625,1303,4
2626,7562,4
2627,771,4
2628,785,4
2629,3378,4
2630,109,3
2631,1235,4
2632,913,3
2633,3,4
2635,2975,2
2636,23,4
2637,8920,3
2638,783,4
2639,32,5
2640,290,5
2643,244,4
2644,1777,5
2645,10193,4
2646,168,4
2647,192,4
2650,366,4
2651,2036,4
2652,314,4
2653,39235,5
2654,18310,3
2655,10540,5
2656,8585,4
2657,3023,2
2658,21,4
2660,1872,4
2661,1102,4
2663,15267,4
2664,326,5
2665,1268,3
2667,21,4
2668,1217,4
2669,776,4
2670,2843,5
2672,1377,4
2673,205,5
2674,15722,5
2675,32,1
2676,49,4
2677,315,5
2678,3130,4
2681,244,4
2682,276,4
2683,1257,4
2684,491,4
2685,658,3
2686,551,4
2687,226,5
2688,392,4
2689,3599,4
2690,14930,1
2691,327,5
2692,16226,5
2695,359,4
2696,329,4
2697,44,4
2698,455,5
2700,4765,5
2701,1,4
2702,1326,4
2703,9585,5
2704,159,3
2705,4896,4
2706,1201,4
2707,8348,4
2708,20699,4
2710,736,4
2711,169,4
2712,103,4
2713,23,4
2715,35,5
2717,4662,4
2718,246,4
2719,667,5
2720,810,4
2721,4580,5
2722,23,4
2724,3830,4
2727,34408,5
2728,39,4
2729,64,2
2730,198,4
2731,12281,5
2732,641,4
2733,8016,2
2734,8845,4
2735,77,4
2736,10720,4
2737,51122,3
2739,174,5
2740,2885,4
2742,2844,4
2743,3010,4
2744,2842,4
2745,2995,4
2746,2901,4
2747,3093,4
2748,255,4
2749,106,4
2750,408,4
2751,251,4
2752,7999,2
2753,36711,5
2754,1370,4
2755,1792,4
2756,9004,4
2757,1024,5
2758,3860,1
2762,171,4
2764,468,4
2765,7763,3
2766,3091,5
2767,9693,5
2768,10,4
2769,480,5
2770,113,4
2771,1435,5
2773,1271,4
2774,82,4
2775,156,4
2776,2164,4
2777,633,4
2779,4445,4
2780,10904,5
2781,1713,4
2782,2652,4
2783,1246,4
2785,1167,4
2786,318,4
2787,965,4
2788,42723,5
2790,2197,3
2791,68155,5
2793,143571,5
2794,250,4
2796,970,4
2799,738,4
2801,16598,5
2802,2061,4
2803,35,4
2804,28444,4
2805,11,4
2806,170,4
2807,312,5
2808,971,4
2810,3,4
2813,1808,5
2814,4867,5
2815,14808,3
2817,60,3
2819,1253,4
2820,18,3
2821,101,4
2822,4427,1
2823,592,4
2824,1,4
2825,5,5
2826,602,4
2827,1,4
2828,12,2
2830,53,4
2831,752,3
2832,7009,4
2833,4257,5
2834,1688,4
2835,9309,5
2836,205,5
2837,8865,4
2840,66,4
2841,8886,3
2842,2370,4
2843,401,4
2844,3323,4
2845,1038,4
2846,3219,4
2847,265,4
2848,9985,4
2851,77,4
2852,19,4
2854,1267,4
2855,4806,4
2856,686,4
2857,26269,4
2858,600,5
2859,12,4
2860,1293,3
2861,221,5
2863,2915,4
2864,34460,4
2865,28731,3
2866,447,4
2867,134,3
2868,287,5
2869,2413,4
2870,79421,4
2871,564,5
2874,1638,4
2875,3094,4
2876,173,4
2877,1884,4
2878,192,4
2879,38483,5
2880,257,5
2881,1574,4
2883,4004,5
2884,33846,5
2885,2855,4
2886,2199,4
2887,3713,5
2888,12268,4
2889,34182,5
2890,2831,5
2892,34558,5
2893,766,4
2894,1803,4
2895,1063,5
2896,6446,4
2897,34306,5
2898,15789,5
2899,1227,5
2900,540,5
2901,102,4
2902,3491,4
2903,8984,5
2904,4126,3
2905,1338,4
2906,42576,4
2909,22,4
2910,4,2
2911,123,4
2912,3261,5
2914,133,4
2916,3985,5
2917,27102,5
2918,63,4
2919,1301,5
2920,20969,4
2921,199,4
2922,24915,5
2924,1099,3
2925,15,3
2926,1723,4
2927,471,4
2928,77,4
2930,3414,4
2931,998,4
2932,270,4
2933,3094,5
2934,8,4
2935,121,4
2936,964,1
2938,107,4
2939,18,5
2940,314,4
2941,656,2
2942,126,4
2943,17,4
2944,3,4
2945,13789,5
2946,15087,2
2948,12,4
2950,133,4
2951,11964,3
2952,1,4
2953,267,4
2954,4343,2
2955,286,4
2956,2237,4
2957,4420,5
2958,1163,4
2960,11330,5
2961,830,4
2962,3371,4
2963,1750,4
2964,3874,2
2965,1782,3
2966,499,4
2969,537,4
2970,1520,4
2972,57980,5
2973,231,4
2974,171920,4
2975,581,4
2976,2877,4
2977,436,1
2978,1931,3
2979,1062,5
2980,21630,2
2981,383,4
2982,89,4
2984,832,4
2986,6389,4
2987,153,4
2988,176,4
2989,337,4
2990,1807,4
2991,38,5
2992,1831,5
2993,3027,4
2995,384,3
2996,80743,5
2997,9977,5
2998,161,5
2999,80093,4
3000,4750,4
3001,9,4
3002,94847,5
3004,153,4
3005,224,4
3007,641,4
3008,9,5
3009,43,4
3010,3,4
3011,1905,4
3012,1397,4
3014,293,4
3015,210,5
3016,6028,3
3017,496,4
3018,24,4
3019,138,4
3020,1617,4
3021,45105,2
3022,468,5
3023,714,4
3024,44,4
3025,17547,2
3026,1352,4
3027,4284,4
3028,5585,2
3029,185,4
3030,8,3
3031,379,4
3032,21189,4
3034,8225,4
3036,208,4
3037,1128,4
3039,299,4
3040,19465,5
3041,2852,2
3042,7490,4
3045,6974,4
3046,925,4
3047,5439,3
3048,72,4
3049,2978,5
3050,17509,5
3051,689,3
3052,623,4
3053,1818,4
3054,656,4
3055,622,4
3056,622,4
3057,927,5
3058,656,4
3059,3620,4
3060,317472,5
3063,1950,5
3064,85,4
3066,1827,5
3067,1850,4
3068,1269,4
3069,110,4
3071,2607,4
3074,2277,4
3075,147,4
3076,3005,5
3078,1899,4
3079,22,4
3080,34963,4
3082,64906,5
3083,15381,5
3084,15416,5
3085,64453,5
3086,31168,4
3087,10773,5
3088,141,4
3089,1456,5
3090,19007,4
3091,3414,4
3092,336,4
3093,781,4
3094,3375,4
3095,1457,5
3096,56938,5
3097,218,4
3099,679,4
3100,70,4
3101,14673,4
3102,22286,5
3103,18,4
3104,178,4
3105,688,4
3106,1951,4
3107,7170,5
3108,2071,3
3109,252,5
3110,17396,4
3111,5843,3
3112,2751,4
3113,2379,4
3115,3390,3
3116,1568,3
3118,735,4
3119,4135,5
3121,1236,5
3122,162,4
3123,177,4
3124,19539,4
3125,3719,5
3126,1164,4
3127,193,2
3129,85,4
3130,6669,3
3131,257,5
3132,257,5
3133,32,4
3134,50289,4
3135,11397,3
3136,849,4
3138,120,4
3139,244,4
3140,6,4
3141,453,4
3142,144,4
3143,112,4
3144,3659,4
3145,10337,5
3146,75,4
3147,2360,4
3148,1067,4
3149,2050,4
3150,1697,4
3151,177,4
3152,156,4
3153,283,3
3155,712,4
3156,4999,4
3158,2081,4
3159,2332,5
3160,1552,5
3161,281,4
3162,2590,4
3163,28397,4
3164,218,4
3165,4471,3
3166,10510,4
3167,6264,2
3168,46,4
3169,1170,3
3170,22,4
3171,1227,4
3172,2,4
3173,3537,4
3174,277,4
3175,83,4
3176,24,4
3177,4490,3
3178,7377,4
3179,67,4
3180,3376,4
3181,3015,4
3182,27652,4
3183,570,5
3184,517,4
3185,2372,4
3186,1281,4
3187,12244,5
3188,216,5
3189,534,4
3190,906,5
3191,665,4
3192,828,5
3193,90,4
3194,278,4
3195,539123,5
3196,16752,5
3199,28,4
3200,30,4
3201,504,4
3202,98,4
3203,6808,5
3204,1015,4
3205,662,4
3206,4266,4
3207,881,3
3209,232,4
3210,597,5
3211,1304,4
3212,929,4
3213,2548,4
3214,382,4
3215,28,4
3216,2619,5
3217,1391,5
3218,24149,5
3219,35869,4
3221,143,1
3222,2261,4
3223,25448,5
3224,215,5
3226,2784,3
3227,1581,4
3228,91,4
3229,768,2
3231,32070,2
3232,149,4
3233,756,4
3234,1267,4
3235,1062,4
3236,497,4
3237,2886,4
3238,150,4
3239,13,4
3240,1630,4
3242,212,4
3243,478,4
3244,2558,5
3245,809,1
3246,37,3
3247,2614,4
3248,604,4
3249,45438,4
3250,5130,3
3251,427,4
3252,1764,4
3253,16134,5
3254,17515,5
3255,17515,5
3256,2630,3
3257,1464,4
3258,13525,5
3259,1686,4
3260,6516,5
3261,1095,2
3262,235,5
3263,3988,3
3264,537,4
3265,2948,2
3267,732,4
3268,673,4
3269,22196,4
3270,3482,5
3272,1326,4
3273,8609,3
3274,8129,1
3276,25455,5
3277,840,4
3278,216,4
3279,16114,4
3280,3,4
3281,58,4
3282,2162,4
3284,1573,4
3285,1,4
3286,370,5
3287,63,4
3288,7599,4
3291,25678,4
3292,17515,5
3293,17515,5
3294,9237,2
3295,407,4
3296,821,4
3297,598,3
3298,12260,5
3299,6881,4
3301,269,4
3303,439,4
3304,1593,4
3305,53,4
3306,12894,4
3307,672,4
3308,6840,4
3309,7077,4
3310,979,4
3311,16859,4
3312,243,5
3313,1577,4
3314,195,4
3317,484,4
3318,186,5
3319,7947,3
3320,9854,4
3321,372,4
3322,36,4
3325,62853,5
3326,2900,4
3327,25,4
3328,7335,4
3330,3146,5
3331,657,4
3332,33149,4
3333,429,5
3335,1243,4
3336,2190,2
3337,123,4
3338,100,3
3339,192,4
3342,1597,3
3343,2577,5
3344,630,5
3345,2938,4
3347,374,5
3348,1061,5
3350,634,3
3351,266,4
3352,874,5
3353,183,4
3355,201,4
3356,4,4
3357,7588,4
3358,23,3
3359,336,3
3361,144,4
3362,566,2
3363,1923,5
3364,4020,4
3365,217,4
3366,14075,5
3367,208,2
3368,7,4
3369,1091,4
3370,979,4
3371,1156,4
3372,610,4
3374,1440,3
3375,501,5
3376,1191,4
3378,217,1
3379,2401,4
3381,1218,4
3382,721,4
3383,8953,5
3385,3054,5
3386,2140,5
3387,169,4
3389,2301,4
3390,1,4
3391,17724,4
3392,942,4
3393,1052,3
3394,83,4
3395,1522,3
3396,93,4
3397,673,5
3398,10,1
3399,8000,5
3400,483,2
3401,108,4
3402,2,4
3403,152,5
3405,4817,3
3406,1386,3
3407,71373,5
3409,1242,4
3410,8428,5
3411,14760,4
3412,33,4
3413,250,4
3414,433,4
3416,11928,2
3417,178,4
3418,32,4
3419,2896,4
3420,289,4
3421,2636,4
3422,45,4
3423,310,4
3426,3195,4
3428,7,4
3429,35,4
3430,2,4
3431,2,4
3432,2,4
3433,2,4
3435,129,4
3436,88,4
3437,2990,5
3438,71,3
3439,2274,5
3440,138,4
3441,5131,5
3442,14,4
3444,168,4
3445,653,2
3446,51,4
3447,231,4
3448,71,4
3449,151,4
3451,22625,5
3453,123,5
3454,40,4
3455,283,4
3456,91,4
3457,1295,3
3458,50,5
3459,538,4
3460,267,1
3461,277,4
3462,503,2
3463,4001,4
3464,7,4
3465,5,4
3466,1448,4
3467,1667,4
3469,14753,2
3470,281,4
3472,3440,4
3473,628,5
3474,736,5
3475,5075,2
3476,298,3
3478,7,4
3479,2716,1
3481,274,4
3482,615,3
3483,167,4
3484,8391,5
3485,17,4
3486,4301,4
3487,2931,5
3488,1755,4
3489,19776,5
3491,2081,5
3492,2015,3
3493,70,4
3494,2996,4
3495,4737,4
3496,1535,5
3497,459,4
3498,1488,4
3499,338,4
3500,229,4
3502,54,4
3503,359,4
3504,160,4
3505,8351,5
3506,3830,4
3507,180,3
3508,1601,4
3509,1437,5
3510,10266,4
3511,158,4
3514,1288,4
3515,72,3
3516,6278,4
3517,14900,5
3518,4583,4
3519,129,3
3520,441,4
3521,867,4
3522,958,4
3524,22363,3
3525,288,4
3526,307,5
3527,70,5
3528,707,4
3529,2056,4
3530,312,4
3531,143,4
3533,404,5
3534,10,4
3535,33,4
3536,41529,5
3537,17711,4
3538,157,5
3539,2,4
3540,70,4
3541,2107,4
3542,7274,5
3543,4,3
3544,1975,4
3546,79,4
3547,5521,4
3548,617,2
3549,5200,4
3550,2965,5
3551,196,4
3552,369,4
3553,6,4
3557,29688,5
3558,32628,5
3559,1342,4
3560,285,4
3561,57,4
3563,17487,5
3564,67,4
3565,711,4
3566,10226,4
3567,4,4
3568,41586,5
3569,4264,5
3570,5326,3
3571,7606,4
3572,522,4
3573,407,4
3574,1,4
3575,2246,4
3576,6239,4
3577,67225,5
3578,64685,5
3579,2224,4
3580,465,4
3582,5333,3
3583,1336,5
3584,322,4
3586,64,4
3587,497,5
3589,5614,4
3590,69,5
3591,44,4
3593,163,4
3594,573,4
3595,8262,4
3596,573,4
3597,573,4
3598,573,4
3599,33410,3
3600,573,4
3601,573,4
3602,573,4
3604,367,4
3605,727,4
3606,479,5
3607,1087,3
3608,617,2
3609,181,4
3610,383,4
3611,207,4
3612,1653,4
3616,873,4
3618,1807,5
3619,1092,4
3620,1,4
3621,25583,4
3622,161,4
3623,1508,4
3624,679,4
3625,517,4
3626,397,4
3627,173,4
3630,634,3
3631,3,4
3633,2876,3
3634,634,3
3635,9537,4
3636,3199,2
3637,26369,5
3638,19627,5
3639,33,4
3640,41525,5
3641,41526,5
3642,6059,4
3643,41525,5
3644,41587,5
3645,16,4
3646,41526,5
3647,26581,5
3648,41523,5
3650,16116,4
3651,205,4
3652,347,5
3654,28,4
3655,1345,4
3656,41522,5
3657,41528,5
3658,41530,5
3659,41525,5
3660,22940,4
3661,35261,3
3662,504,3
3663,32802,2
3664,44,4
3665,7111,4
3666,40,4
3669,731,5
3670,197,3
3671,638,5
3672,288,4
3675,10,4
3676,11470,5
3677,140,4
3678,3250,4
3679,114,4
3680,249,4
3681,6806,4
3682,8725,5
3683,39818,4
3684,596,4
3685,10767,4
3686,3,4
3687,1550,5
3688,651,4
3689,12297,2
3690,36,4
3691,44,4
3692,522,4
3693,754,4
3694,1874,4
3695,1033,4
3696,3257,5
3697,180,4
3698,8193,3
3701,862,5
3702,755,5
3703,703,4
3704,409,4
3705,1562,4
3706,66955,5
3707,20,1
3708,5140,4
3709,10918,4
3710,8767,4
3711,948,4
3712,39726,5
3714,780,4
3716,174,4
3717,86,5
3718,13463,5
3719,6909,5
3721,1469,4
3722,68,4
3723,240,4
3724,230,4
3725,8886,3
3727,57,3
3728,323,4
3729,327,3
3730,376,4
3731,22,4
3732,326,5
3733,13597,4
3734,595,4
3735,2346,4
3736,1204,4
3737,31,4
3738,64,4
3739,1626,3
3740,18775,1
3741,26600,4
3742,16222,5
3743,28556,4
3744,178,4
3745,4705,4
3746,274,5
3747,416,4
3748,8262,4
3749,76,4
3751,41525,5
3752,17445,1
3754,21,4
3755,30,4
3756,216,4
3757,1756,3
3758,266,4
3760,168,4
3761,463,2
3762,4053,5
3763,113,4
3764,4154,5
3765,7380,5
3766,77,4
3767,90,1
3769,590,4
3770,57,3
3771,115,4
3772,2108,4
3773,97681,5
3774,1695,5
3775,46,4
3776,4111,5
3777,38,4
3778,2087,5
3779,866,4
3780,1733,4
3782,27624,3
3783,202,4
3784,430,4
3785,1093,5
3786,1375,2
3787,12625,4
3788,721,4
3789,22046,4
3790,6,4
3791,3901,4
3792,1369,4
3793,3437,4
3795,373,4
3796,86,4
3797,111,4
3798,124,4
3799,223,4
3800,44,4
3801,30,4
3803,1028,4
3804,1253,4
3806,10963,4
3807,128,4
3808,185,4
3809,3328,4
3810,2960,4
3811,2675,4
3812,16695,4
3813,7151,1
3814,4079,5
3815,3343,1
3816,4188,5
3817,22,4
3818,168,4
3819,325,4
3822,844,3
3824,1704,4
3826,372,4
3827,127,4
3830,36590,4
3831,8484,5
3832,8638,5
3833,8420,5
3834,8573,5
3835,8655,5
3836,8537,5
3837,8246,5
3838,230,4
3839,111,4
3840,3957,4
3841,807,3
3843,409,4
3844,14992,4
3845,14340,4
3846,14470,4
3847,14098,4
3848,14003,4
3849,14590,4
3850,14229,4
3851,14308,4
3852,20,4
3853,1840,4
3854,2490,4
3855,11605,4
3856,2461,2
3857,453,4
3858,41530,5
3860,2040,5
3861,203,4
3862,72391,5
3864,114,3
3865,118,4
3866,51,5
3867,86,4
3869,15,4
3870,34059,5
3871,34,5
3872,9079,4
3873,10021,3
3874,66615,5
3875,104,4
3876,414,3
3877,26,4
3878,75,4
3879,10,4
3880,1041,5
3882,18,4
3884,1466,3
3885,1936,4
3886,26831,5
3888,25393,4
3889,31495,3
3890,186,4
3891,37,4
3892,5548,4
3893,1140,4
3894,13121,4
3895,134,4
3896,167,4
3897,4,4
3898,1942,4
3899,2464,4
3900,84,4
3901,565,4
3902,51,4
3904,16202,4
3905,28,3
3906,251,4
3907,110,4
3908,1879,4
3910,2118,4
3911,2778,4
3913,42,4
3915,2482,5
3916,8543,5
3917,1236,5
3918,5703,3
3919,287,4
3920,1959,4
3921,880,4
3922,28460,5
3923,32819,5
3924,4132,3
3925,4536,4
3926,85,4
3927,217,4
3928,33264,5
3929,28550,5
3930,29329,5
3931,30147,5
3932,27860,5
3933,27690,5
3934,108,4
3935,257,5
3936,9564,4
3937,754,5
3938,273,4
3939,34127,5
3940,6176,3
3941,5503,4
3942,66402,5
3943,5567,3
3944,270,5
3945,8290,5
3946,8543,5
3947,2913,3
3948,27,3
3949,219,4
3950,820,4
3951,72,4
3952,42,4
3953,7905,3
3954,104,4
3955,1102,4
3956,1777,5
3957,146,4
3958,3017,4
3959,8526,5
3960,549,5
3961,6915,5
3962,333,4
3963,3093,3
3964,223,4
3965,944,4
3967,234,4
3968,409,4
3969,244,4
3970,1865,5
3972,3,4
3973,4218,3
3974,99,4
3975,163,4
3976,1315,4
3977,535,4
3978,125,3
3979,3237,3
3980,14,4
3981,2509,3
3982,860,4
3983,151,4
3984,2,4
3985,19687,3
3986,522,4
3987,2371,4
3988,628,4
3989,121,4
3990,136,4
3991,238,4
3992,28,4
3994,56,5
3995,420,5
3996,2314,5
3997,2511,4
3999,20181,4
4000,4447,5
4001,10,4
4002,256,5
4003,2212,4
4004,45,4
4005,267,4
4006,570,5
4007,637,1
4008,34,4
4009,20191,2
4010,256,5
4011,656,5
4012,174,4
4013,153,4
4015,4149,5
4016,3197,5
4017,202,5
4019,47,4
4022,308,1
4023,1371,4
4024,756,4
4025,891,5
4026,2470,4
4027,2590,4
4028,301,5
4029,50,4
4030,43795,4
4032,208,4
4033,238,3
4034,995,4
4035,515,4
4037,2409,5
4038,306,3
4039,103,3
4041,70661,2
4042,24149,5
4043,24149,5
4044,24149,5
4045,164,4
4047,381,4
4048,987,4
4049,5731,4
4050,9306,3
4051,9766,5
4053,1286,4
4054,120,4
4056,63,4
4057,506,4
4058,24165,5
4059,43,3
4060,59,4
4061,3616,4
4063,5604,5
4064,29,4
4065,83,4
4066,1106,4
4067,2450,5
4068,19,4
4069,1227,4
4070,110,5
4071,579,4
4072,9,4
4074,3601,4
4075,34,4
4076,537,3
4078,514,4
4079,235,5
4080,321,5
4081,1571,4
4082,922,4
4084,1794,4
4085,645,5
4086,174,4
4087,2336,3
4088,22345,5
4089,1754,4
4090,3858,2
4091,7022,3
4092,425,2
4093,29,4
4094,256,4
4095,115,4
4096,6233,5
4097,31,4
4098,232,4
4099,31,4
4101,4995,3
4102,8989,4
4103,59,4
4105,111,5
4106,187,4
4108,1632,4
4109,87,5
4110,31,4
4111,1994,4
4113,1675,3
4114,1090,4
4115,3536,4
4116,23860,3
4117,261,5
4118,1212,4
4119,2629,4
4120,181,4
4121,1921,3
4122,16082,5
4123,13,4
4124,6381,5
4125,2892,4
4126,8017,3
4127,50,5
4128,13342,4
4130,6638,4
4131,51,4
4132,1,4
4133,2327,3
4134,342,5
4135,4545,5
4136,3,4
4137,1733,4
4138,146,5
4139,251,5
4140,17063,4
4141,453,5
4142,61,4
4143,14,5
4144,8,4
4145,299,5
4149,6208,5
4150,14,4
4151,258,5
4152,6645,4
4153,42643,4
4155,403,5
4157,2518,4
4158,363,4
4159,392,5
4160,341,4
4161,595,4
4162,591,4
4163,136,4
4166,1033,4
4167,20,4
4168,689,4
4169,36838,4
4170,36,4
4171,24280,4
4172,26856,4
4173,3977,4
4174,493,4
4175,3701,4
4178,114,4
4179,358,4
4181,158,5
4182,160,5
4183,718,3
4184,3140,4
4185,365,4
4186,636,4
4187,13470,4
4188,25,4
4189,1019,4
4190,2141,4
4191,11,3
4192,54988,2
4193,664,5
4194,55,4
4195,147,4
4196,5610,4
4197,880,2
4198,300,5
4199,1868,4
4200,765,4
4203,783,4
4204,87,4
4205,51,2
4206,232,4
4207,62,4
4208,9322,5
4209,206,4
4210,1973,4
4211,1930,5
4212,43042,4
4213,26769,5
4215,2498,5
4216,67466,5
4217,58,5
4219,34903,2
4220,1684,4
4221,1033,4
4222,246,2
4223,2128,4
4226,1024,4
4227,4,4
4228,10296,4
4229,720,4
4230,52,4
4231,62974,5
4233,3713,3
4234,8494,4
4236,809,4
4237,8049,5
4238,2470,5
4239,3383,3
4241,2681,5
4243,2111,4
4244,42,4
4245,64684,5
4246,29,4
4247,8999,4
4248,19,4
4249,5819,4
4250,93,4
4252,4210,4
4253,2483,4
4256,1175,4
4257,1,1
4260,527,4
4261,5238,2
4263,307,5
4264,90,3
4265,4545,2
4266,2244,4
4268,94,4
4269,101,4
4271,239,3
4272,4608,4
4273,16373,4
4274,40543,4
4275,2654,4
4276,9130,4
4278,46765,5
4279,54318,5
4280,368,4
4282,8288,5
4283,2300,4
4284,8689,5
4286,7712,5
4287,80,4
4288,2593,2
4289,1361,5
4290,180,4
4291,4239,4
4292,31,4
4293,53720,5
4294,50337,5
4295,53476,5
4296,53761,5
4297,1969,2
4298,1406,3
4299,3300,5
4301,53729,5
4302,53824,5
4303,44696,5
4304,45172,5
4305,44653,5
4306,70,4
4307,402,3
4308,1041,3
4310,34,4
4311,104,4
4312,23,4
4313,624,4
4314,764,4
4315,8776,2
4316,472,5
4317,9027,4
4318,91,4
4319,4468,3
4320,108,4
4321,1694,4
4322,38742,5
4323,1858,4
4324,1858,4
4325,1583,4
4326,4531,5
4327,4674,5
4328,806,4
4329,895,3
4330,176,5
4331,190,5
4332,3812,5
4333,17,4
4335,1308,1
4337,359,1
4338,914,5
4339,3686,5
4340,49,4
4341,84,4
4342,477,3
4344,1027,5
4345,34,4
4346,8,4
4347,9538,4
4348,4,4
4349,191,4
4351,107,4
4352,81467,5
4353,129,3
4354,11564,4
4355,11445,3
4357,759,4
4358,67646,5
4359,1713,3
4361,1,4
4362,322,4
4363,1662,4
4364,133,1
4366,19446,5
4367,1323,5
4369,621,4
4370,2210,4
4371,1,5
4372,1856,4
4373,5392,4
4374,97,4
4375,18183,4
4376,8,4
4377,748,4
4378,23237,4
4379,960,4
4380,4785,3
4381,100,4
4383,346,4
4384,78,4
4385,836,4
4386,336,4
4387,224,5
4389,6,4
4391,25454,4
4392,1,4
4393,21,4
4394,934,4
4395,34,2
4396,12,4
4397,132,4
4398,3263,4
4399,44,4
4400,3165,5
4401,5701,3
4402,2108,4
4403,9769,3
4405,6863,4
4406,1656,4
4407,1176,3
4409,5,4
4410,70,4
4411,952,4
4413,15432,5
4415,32,4
4417,231,4
4419,5495,4
4420,20695,4
4421,102286,5
4422,251,4
4423,460,4
4424,3418,5
4425,1688,5
4426,3965,4
4428,142,5
4430,2325,4
4431,31086,4
4432,24880,5
4433,2483,5
4434,15804,4
4436,115,2
4437,4310,4
4438,273,4
4439,11245,4
4440,35,2
4441,8,4
4442,10802,4
4444,3501,5
4445,2641,4
4446,347,5
4447,32,4
4448,615,2
4449,2221,5
4450,106,4
4451,2425,5
4452,250,4
4454,436,4
4455,2606,3
4456,1298,3
4457,464,2
